# ell D_l^TT D_l^EE D_l^BB D_l^TE C_l^kk
6.180000000000000000e+02 1.831090387524344123e+03 2.281487521657334128e+01 6.722996200639159980e-02 1.835417541038826883e+01 2.118733749965150859e-08
6.190000000000000000e+02 1.823557801682066611e+03 2.308136494676885420e+01 6.728421388136109071e-02 1.765438786515160174e+01 2.113606266651785625e-08
6.200000000000000000e+02 1.816244975831663851e+03 2.334482390744480540e+01 6.733769948002603367e-02 1.692686334206682375e+01 2.108498532088731978e-08
6.210000000000000000e+02 1.808854257321543400e+03 2.360823900986821755e+01 6.739044323396541081e-02 1.617233110776255600e+01 2.103410454272418652e-08
6.220000000000000000e+02 1.801607787122438140e+03 2.387014183731324835e+01 6.744246982035645432e-02 1.539077720409823513e+01 2.098342439880180868e-08
6.230000000000000000e+02 1.794504937525438663e+03 2.412980658035035475e+01 6.749380412968848664e-02 1.458441469376809252e+01 2.093293398356984554e-08
6.240000000000000000e+02 1.787396568588749005e+03 2.438799259712569167e+01 6.754447123360440841e-02 1.375174315625358723e+01 2.088263737585914014e-08
6.250000000000000000e+02 1.780356309582270796e+03 2.464471672363314880e+01 6.759449635324400740e-02 1.289274662162825003e+01 2.083253613121437314e-08
6.260000000000000000e+02 1.773457790429118177e+03 2.489999583398167715e+01 6.764390482820950568e-02 1.200889356721844159e+01 2.078262437276968169e-08
6.270000000000000000e+02 1.766700385643222035e+03 2.515310427566017637e+01 6.769272208622101328e-02 1.110016666462317048e+01 2.073290858942965590e-08
6.280000000000000000e+02 1.760009214512194376e+03 2.540405899230203701e+01 6.774097361367943659e-02 1.016654790209603831e+01 2.068338291042013839e-08
6.290000000000000000e+02 1.753457910024676266e+03 2.565287695895105813e+01 6.778868492743660157e-02 9.208761144792017461e+00 2.063404151205873790e-08
6.300000000000000000e+02 1.746897337791448308e+03 2.589957517983074808e+01 6.783588154771580392e-02 8.226044445381587522e+00 2.058489329414050675e-08
6.310000000000000000e+02 1.740475389959618269e+03 2.614417068611830075e+01 6.788258897233519218e-02 7.221347980034261482e+00 2.053593242131900965e-08
6.320000000000000000e+02 1.734265704119281509e+03 2.638593797122448592e+01 6.792883265246850433e-02 6.192423297273687233e+00 2.048715797390127789e-08
6.330000000000000000e+02 1.728044894702093188e+03 2.662637923858044786e+01 6.797463797009753450e-02 5.141476629705790558e+00 2.043856903221266977e-08
6.340000000000000000e+02 1.722035115621273007e+03 2.686254133693237733e+01 6.802003021695310347e-02 4.068485831121461338e+00 2.039016467659683089e-08
6.350000000000000000e+02 1.716161497902627389e+03 2.709741163314446055e+01 6.806503457527922352e-02 2.973799345224835466e+00 2.034194398741571401e-08
6.360000000000000000e+02 1.710274918556252260e+03 2.733026469751026966e+01 6.810967610056523069e-02 1.858061949738074370e+00 2.029391086831498163e-08
6.370000000000000000e+02 1.704597538188650788e+03 2.755814742657298311e+01 6.815397970591915988e-02 7.206553758831077960e-01 2.024605474181242884e-08
6.380000000000000000e+02 1.699054494855079838e+03 2.778478979095398316e+01 6.819797014851664008e-02 -4.362918530093474745e-01 2.019837952298318038e-08
6.390000000000000000e+02 1.693645185402025618e+03 2.800723870818962880e+01 6.824167201784163417e-02 -1.613770663763523849e+00 2.015088908160609288e-08
6.400000000000000000e+02 1.688369009299771733e+03 2.822773904057531880e+01 6.828510972593740402e-02 -2.810212907545444061e+00 2.010357051916368662e-08
6.410000000000000000e+02 1.683225368715112609e+03 2.844482284301644626e+01 6.832830749940797810e-02 -4.025676439873492996e+00 2.005643726738960856e-08
6.420000000000000000e+02 1.678139412324347177e+03 2.865776473588455886e+01 6.837128937348117830e-02 -5.259415453503642368e+00 2.000947646707959340e-08
6.430000000000000000e+02 1.673259060366747462e+03 2.886880959037812033e+01 6.841407918767508645e-02 -6.510973527440557795e+00 1.996269672157190001e-08
6.440000000000000000e+02 1.668583723438779316e+03 2.907426177638611620e+01 6.845670058330852181e-02 -7.779711353826090914e+00 1.991609234457545538e-08
6.450000000000000000e+02 1.663964302529432189e+03 2.927710872285293320e+01 6.849917700261372311e-02 -9.065361576907109864e+00 1.986966241675879187e-08
6.460000000000000000e+02 1.659474470297059270e+03 2.947662504064292577e+01 6.854153168946851282e-02 -1.036728622643464881e+01 1.982340130713863364e-08
6.470000000000000000e+02 1.655262158588211605e+03 2.967208533290256511e+01 6.858378769154961641e-02 -1.168536778819693112e+01 1.977731753068781439e-08
6.480000000000000000e+02 1.651029764698999543e+03 2.986424931791862036e+01 6.862596786378995228e-02 -1.301770725543908824e+01 1.973140544548627806e-08
6.490000000000000000e+02 1.647073738879569419e+03 3.005164901446983095e+01 6.866809487309588622e-02 -1.436507949867243461e+01 1.968566413227250340e-08
6.500000000000000000e+02 1.643244996832331708e+03 3.023504411467037301e+01 6.871019120407342862e-02 -1.572603234762686419e+01 1.964009733999123000e-08
6.510000000000000000e+02 1.639543031939651200e+03 3.041593570741171604e+01 6.875227916576250042e-02 -1.710060806594668747e+01 1.959469483157935672e-08
6.520000000000000000e+02 1.635967589456759697e+03 3.059210745301028211e+01 6.879438089896978969e-02 -1.848814166173078632e+01 1.954946051337775194e-08
6.530000000000000000e+02 1.632666992290314511e+03 3.076282696668507199e+01 6.883651838436613546e-02 -1.988723487664664091e+01 1.950439364205398167e-08
6.540000000000000000e+02 1.629418284993691486e+03 3.093033209073655243e+01 6.887871345093482534e-02 -2.129723263589732696e+01 1.945949809963932348e-08
6.550000000000000000e+02 1.626295539994732735e+03 3.109389039231557916e+01 6.892098778469984977e-02 -2.271896560344956484e+01 1.941476388151924787e-08
6.560000000000000000e+02 1.623447088821719944e+03 3.125276941117103036e+01 6.896336293751026414e-02 -2.415103736193073658e+01 1.937019718248679052e-08
6.570000000000000000e+02 1.620724240828353004e+03 3.140697921987420216e+01 6.900586033583812340e-02 -2.559205209220039379e+01 1.932579264983245098e-08
6.580000000000000000e+02 1.618052564418526572e+03 3.155727242151828449e+01 6.904850128926391661e-02 -2.704284225260166963e+01 1.928155643080328726e-08
6.590000000000000000e+02 1.615728912021675796e+03 3.170291645989119189e+01 6.909130699856382007e-02 -2.850201319539828049e+01 1.923747860541577233e-08
6.600000000000000000e+02 1.613530345069450505e+03 3.184317874212011290e+01 6.913429856325657707e-02 -2.996891340790307012e+01 1.919356758633738254e-08
6.610000000000000000e+02 1.611456696474447426e+03 3.197881176128659320e+01 6.917749698843055073e-02 -3.144214937830423295e+01 1.914981804732298727e-08
6.620000000000000000e+02 1.609582058111703873e+03 3.211056796901100086e+01 6.922092319067219002e-02 -3.292329839869542241e+01 1.910622924528085547e-08
6.630000000000000000e+02 1.607832012053608878e+03 3.223771464800545772e+01 6.926459800299279712e-02 -3.441096805531630309e+01 1.906280043713262005e-08
6.640000000000000000e+02 1.606280655558864964e+03 3.235877647209442642e+01 6.930854217870945078e-02 -3.590302390600997029e+01 1.901952635883204362e-08
6.650000000000000000e+02 1.604853576066060214e+03 3.247524831620298613e+01 6.935277639391870808e-02 -3.740030228240416221e+01 1.897641531951729911e-08
6.660000000000000000e+02 1.603624876192378451e+03 3.258713987881213825e+01 6.939732124875459818e-02 -3.890141234182268448e+01 1.893346654546854962e-08
6.670000000000000000e+02 1.602594404987906046e+03 3.269371824188167608e+01 6.944219726707157037e-02 -4.040644886893431220e+01 1.889067028238006299e-08
6.680000000000000000e+02 1.601613501695941750e+03 3.279573555574090449e+01 6.948742489475140394e-02 -4.191476457714591675e+01 1.884803029799446338e-08
6.690000000000000000e+02 1.600979045769640834e+03 3.289245878644793919e+01 6.953302449625557713e-02 -4.342497009724657175e+01 1.880554584931371283e-08
6.700000000000000000e+02 1.600393869395269348e+03 3.298389740061881525e+01 6.957901634965106552e-02 -4.493567652831011117e+01 1.876321619335314065e-08
6.710000000000000000e+02 1.600080601272267131e+03 3.307154592522764602e+01 6.962542063983044593e-02 -4.644846567586250075e+01 1.872104503731167937e-08
6.720000000000000000e+02 1.599816335400249727e+03 3.315244344487940253e+01 6.967225745020674821e-02 -4.796194953982148235e+01 1.867902272792197490e-08
6.730000000000000000e+02 1.599823706123013380e+03 3.322956947405771899e+01 6.971954675251533506e-02 -4.947399798971509455e+01 1.863715298241493678e-08
6.740000000000000000e+02 1.599954069429521496e+03 3.330070551684958247e+01 6.976730839502109927e-02 -5.098545156468587436e+01 1.859543726804498477e-08
6.750000000000000000e+02 1.600281553011797087e+03 3.336660325164987029e+01 6.981556208908300254e-02 -5.249566608578778926e+01 1.855387482710262740e-08
6.760000000000000000e+02 1.600731775079558929e+03 3.342727171584851220e+01 6.986432739395832814e-02 -5.400251264308204924e+01 1.851245830097124184e-08
6.770000000000000000e+02 1.601378869431377780e+03 3.348271986550353319e+01 6.991362370020087758e-02 -5.550683295753872670e+01 1.847119575802590100e-08
6.780000000000000000e+02 1.602222716782068119e+03 3.353221401000357815e+01 6.996347021146590017e-02 -5.700798399275056028e+01 1.843008204498424223e-08
6.790000000000000000e+02 1.603188944845942387e+03 3.357724805922343592e+01 7.001388592496554653e-02 -5.850458050396459697e+01 1.838911204766609690e-08
6.800000000000000000e+02 1.604425953425527268e+03 3.361708814567712977e+01 7.006488961043357000e-02 -5.999672271193872319e+01 1.834829377585123388e-08
6.810000000000000000e+02 1.605785120755253274e+03 3.365100030917210461e+01 7.011649978815853723e-02 -6.148228347662796267e+01 1.830762210566548363e-08
6.820000000000000000e+02 1.607266341099590363e+03 3.367899305646975705e+01 7.016873470573714577e-02 -6.296284878320709311e+01 1.826709629438778797e-08
6.830000000000000000e+02 1.609018024855051635e+03 3.370330248345643298e+01 7.022161231394601077e-02 -6.443777722793436169e+01 1.822671559930975784e-08
6.840000000000000000e+02 1.610817304905440096e+03 3.372022408483012867e+01 7.027515024181402170e-02 -6.590494256636240777e+01 1.818647927773568318e-08
6.850000000000000000e+02 1.612738342979673234e+03 3.373273631380771320e+01 7.032936577101109310e-02 -6.736444651140071471e+01 1.814638658698254619e-08
6.860000000000000000e+02 1.614855304761489606e+03 3.373936214185793858e+01 7.038427580975367692e-02 -6.880748028123515780e+01 1.810643678437999156e-08
6.870000000000000000e+02 1.617242360000320332e+03 3.374159468096548409e+01 7.043989686637552872e-02 -7.024528452210915930e+01 1.806662912727035955e-08
6.880000000000000000e+02 1.619676657622561834e+03 3.373721411843128237e+01 7.049624502273485471e-02 -7.167573398097073323e+01 1.802696715850526810e-08
6.890000000000000000e+02 1.622306632092510199e+03 3.372771333921474479e+01 7.055333590753816442e-02 -7.309150567799021303e+01 1.798744155508119696e-08
6.900000000000000000e+02 1.625057953522170237e+03 3.371384254832293692e+01 7.061118467001195609e-02 -7.450012807895249978e+01 1.794805586928631328e-08
6.910000000000000000e+02 1.628004809029176158e+03 3.369263901825248553e+01 7.066980595370252194e-02 -7.589427858002804328e+01 1.790881361597545686e-08
6.920000000000000000e+02 1.631072877842045273e+03 3.366782296148939935e+01 7.072921387094688317e-02 -7.727406036742603135e+01 1.786970552835128558e-08
6.930000000000000000e+02 1.634336356402019419e+03 3.363717396557213846e+01 7.078942197785836887e-02 -7.864700240193405989e+01 1.783073725007395237e-08
6.940000000000000000e+02 1.637646677210730786e+03 3.360069917822303154e+01 7.085044325035895485e-02 -7.999835690334720084e+01 1.779190379503063360e-08
6.950000000000000000e+02 1.641226558922998493e+03 3.356063330505359943e+01 7.091229006097979348e-02 -8.133565308479043665e+01 1.775321076529738564e-08
6.960000000000000000e+02 1.644927443934028815e+03 3.351401298234800663e+01 7.097497415694052625e-02 -8.267384588693748526e+01 1.771465317949014152e-08
6.970000000000000000e+02 1.648749292210395652e+03 3.346233008743028847e+01 7.103850663942036514e-02 -8.398333658712947170e+01 1.767622609289911422e-08
6.980000000000000000e+02 1.652692068864151224e+03 3.340484867411907999e+01 7.110289794437685273e-02 -8.527908028339658131e+01 1.763793717673518331e-08
6.990000000000000000e+02 1.656755744219510007e+03 3.334306034577500810e+01 7.116815782473674690e-02 -8.655375525338622822e+01 1.759978147719521311e-08
7.000000000000000000e+02 1.661014550121562934e+03 3.327548631594429196e+01 7.123429533429731508e-02 -8.781489106320034921e+01 1.756175825187985916e-08
7.010000000000000000e+02 1.665394272863866490e+03 3.320287350415524941e+01 7.130131881339468736e-02 -8.906258927893539123e+01 1.752386678569818867e-08
7.020000000000000000e+02 1.669895206861770021e+03 3.312596132692341655e+01 7.136923587638339950e-02 -9.028209063371826915e+01 1.748610647275621864e-08
7.030000000000000000e+02 1.674517713552708074e+03 3.304325952854936332e+01 7.143805340098727252e-02 -9.150318720292248997e+01 1.744847673446593595e-08
7.040000000000000000e+02 1.679262159791577460e+03 3.295624795713146682e+01 7.150777751964344786e-02 -9.268884040988747586e+01 1.741097699224868452e-08
7.050000000000000000e+02 1.684054661613665985e+03 3.286343606324390976e+01 7.157841361278173553e-02 -9.385399100935376282e+01 1.737360666753510909e-08
7.060000000000000000e+02 1.689044109237658404e+03 3.276630339872984621e+01 7.164996630420997215e-02 -9.500615407082926822e+01 1.733636518176521150e-08
7.070000000000000000e+02 1.694082373308614933e+03 3.266410167811140042e+01 7.172243945850630131e-02 -9.613799333688966442e+01 1.729925195638830429e-08
7.080000000000000000e+02 1.699392611130892419e+03 3.255756759011851642e+01 7.179583618042856274e-02 -9.723474683141763819e+01 1.726226641286302401e-08
7.090000000000000000e+02 1.704678191641029116e+03 3.244595254683741814e+01 7.187015881635065717e-02 -9.832620621778559666e+01 1.722541206795461054e-08
7.100000000000000000e+02 1.710162282870704303e+03 3.232925037047994721e+01 7.194540895774152733e-02 -9.939018365698623825e+01 1.718868014382944013e-08
7.110000000000000000e+02 1.715696776899924089e+03 3.220819729277385335e+01 7.202158744649790612e-02 -1.004267680407163823e+02 1.715207416601767094e-08
7.120000000000000000e+02 1.721356339800666774e+03 3.208278682947453575e+01 7.209869438223392990e-02 -1.014508993494193305e+02 1.711559762525266603e-08
7.130000000000000000e+02 1.727215642821274969e+03 3.195226977999778128e+01 7.217672913135066148e-02 -1.024403892602915107e+02 1.707924179593729043e-08
7.140000000000000000e+02 1.732978081061939747e+03 3.181812447717285508e+01 7.225569033780195050e-02 -1.034101773802593840e+02 1.704301220348653293e-08
7.150000000000000000e+02 1.738941104641678976e+03 3.167885884961515686e+01 7.233557593553581466e-02 -1.043603518539333237e+02 1.700690421312723779e-08
7.160000000000000000e+02 1.745030887357270331e+03 3.153520835921705512e+01 7.241638316243796669e-02 -1.052835749715450788e+02 1.697092331160248254e-08
7.170000000000000000e+02 1.751173607834631184e+03 3.138790831375534651e+01 7.249810857559775557e-02 -1.061725087768762421e+02 1.693506486852919059e-08
7.180000000000000000e+02 1.757369705673199178e+03 3.123620874211329479e+01 7.258074806799645617e-02 -1.070495175501851008e+02 1.689932428763214814e-08
7.190000000000000000e+02 1.763693881333894751e+03 3.107861695711530459e+01 7.266429688612607851e-02 -1.078849859161402662e+02 1.686370903483802626e-08
7.200000000000000000e+02 1.769998071021282612e+03 3.091809549347136610e+01 7.274874964877593719e-02 -1.087087032017690547e+02 1.682821450540802819e-08
7.210000000000000000e+02 1.776579752810588843e+03 3.075463648332901201e+01 7.283410036651988273e-02 -1.094910534194302443e+02 1.679284012100696026e-08
7.220000000000000000e+02 1.783068102770227824e+03 3.058600421942935554e+01 7.292034246194908920e-02 -1.102469739998196872e+02 1.675758530330839694e-08
7.230000000000000000e+02 1.789686351080541044e+03 3.041441821836434656e+01 7.300746879041053461e-02 -1.109839764000183919e+02 1.672244947399468741e-08
7.240000000000000000e+02 1.796360706899437218e+03 3.023838503393169219e+01 7.309547166115350214e-02 -1.116947204615941729e+02 1.668742808713147341e-08
